,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,tip_amount,tolls_amount,congestion_surcharge,airport_fee,PUZone,DOZone,PULat,PULong,DOLat,DOLong,duration,speed_minutes,hour_pickup,minute_pickup,day_pickup,peak_hour
1489481,1.0,6.0375000000000005,79,48,15.0,0.5,3.76,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,17.633333333333333,0.3423913043478261,1,35,14,0
486029,1.0,30.912,132,79,52.0,0.0,0.0,0.0,2.5,1.25,East Chelsea,Upper West Side North,40.742352,-74.00621,40.91394506,-73.84871493,66.78333333333333,0.4628699775393062,15,53,5,0
219436,1.0,28.2072,132,161,52.0,0.0,0.0,6.55,2.5,1.25,Midtown North,East Chelsea,40.754932,-73.984016,40.742352,-74.00621,48.46666666666667,0.5819917469050894,12,4,3,0
1700207,1.0,6.488300000000001,236,79,14.0,0.5,3.56,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,15.033333333333333,0.43159423503325944,22,20,15,0
1962252,1.0,2.6565,234,161,13.0,0.0,3.26,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,20.866666666666667,0.12730830670926516,10,53,18,0
474842,1.0,0.9177,141,237,4.5,0.0,0.0,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,4.066666666666666,0.2256639344262295,14,7,5,1
2147699,1.0,1.7388000000000001,100,43,7.0,1.0,2.83,0.0,2.5,0.0,JFK Airport,Alphabet City,40.63983,-73.77874,40.72599,-73.98057,7.7,0.22581818181818183,19,18,19,0
2571220,1.0,5.957000000000001,100,231,19.5,2.5,4.55,0.0,2.5,0.0,Yorkville West,Hamilton Heights,40.7712,-73.9495,40.8253,-73.9476,28.966666666666665,0.20565017261219798,15,16,23,0
2793050,1.0,5.474,13,186,16.0,2.5,3.85,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,20.216666666666665,0.27076669414674365,14,20,25,0
1893513,1.0,18.0803,264,48,39.5,1.0,10.07,6.55,2.5,1.25,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,47.21666666666667,0.3829219908224497,18,59,17,0
3005092,2.0,29.463000000000005,132,48,52.0,3.75,0.0,6.55,2.5,1.25,Financial District North,Stuy Town/Peter Cooper Village,40.708,-74.011,40.73472,-73.9775,47.61666666666667,0.6187539376968849,11,8,27,0
445631,1.0,1.7549000000000001,161,237,7.0,0.0,2.06,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,8.233333333333333,0.2131457489878543,9,48,5,0
1940697,1.0,12.397,35,137,35.2,0.0,0.0,0.0,0.0,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,30.016666666666666,0.4130038867295947,5,2,18,0
1972184,1.0,1.127,249,211,6.0,2.5,2.75,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,7.1,0.15873239436619718,12,6,18,1
162952,1.0,1.7710000000000004,90,170,6.5,3.5,1.62,0.0,2.5,0.0,Midtown North,Midtown South,40.754932,-73.984016,40.754932,-73.984016,6.516666666666667,0.271764705882353,18,13,2,0
1103056,1.0,7.084000000000001,141,260,16.5,3.0,2.0,0.0,2.5,0.0,Times Sq/Theatre District,Penn Station/Madison Sq West,40.75888,-73.98482,40.7498,-73.9917,19.366666666666667,0.36578313253012057,23,36,10,0
3376464,3.0,4.6690000000000005,237,238,15.5,2.5,1.88,0.0,2.5,0.0,Little Italy/NoLiTa,Middle Village,40.722542,-73.9951515,40.71238,-73.8827,21.4,0.21817757009345798,11,59,31,0
3059784,2.0,3.0751,142,186,11.0,1.0,3.06,0.0,2.5,0.0,Gramercy,Battery Park City,40.7368,-73.9845,40.71131,-74.0159,15.0,0.20500666666666667,19,9,27,0
520636,2.0,2.8014,162,141,8.0,1.0,2.46,0.0,2.5,0.0,East Chelsea,Greenwich Village South,40.742352,-74.00621,40.73211001,-73.99648007,8.416666666666666,0.3328396039603961,19,48,5,0
2368683,1.0,1.4007,141,162,6.0,0.0,2.32,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,6.666666666666667,0.210105,16,23,21,0
2671839,4.0,15.1823,138,68,42.5,0.0,10.47,6.55,2.5,1.25,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,58.65,0.2588627450980392,14,25,24,1
3200546,1.0,3.9445000000000006,68,45,10.0,0.0,2.66,0.0,2.5,0.0,Lenox Hill East,UN/Turtle Bay South,40.7662,-73.9602,40.74966,-73.96918,11.5,0.343,10,41,29,0
3025187,1.0,9.66,43,13,22.0,2.5,7.55,0.0,2.5,0.0,Gramercy,Hudson Sq,40.7368,-73.9845,40.7266,-74.0075,26.633333333333333,0.36270337922403006,14,7,27,0
766733,2.0,7.1162,186,262,17.0,0.5,4.16,0.0,2.5,0.0,Murray Hill,East Village,40.7479,-73.9757,40.7265,-73.9815,22.2,0.32054954954954956,20,37,7,0
3034341,1.0,2.2862,239,43,7.5,0.0,2.16,0.0,2.5,0.0,Gramercy,Battery Park City,40.7368,-73.9845,40.71131,-74.0159,7.833333333333333,0.2918553191489362,15,8,27,0
730583,1.0,2.0930000000000004,239,236,7.5,0.0,1.62,0.0,2.5,0.0,Murray Hill,West Village,40.7479,-73.9757,40.7347,-74.0048,8.783333333333333,0.23829222011385204,15,34,7,0
1975421,1.0,5.8765,48,166,17.0,0.0,4.06,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,22.716666666666665,0.2586867204695525,12,36,18,1
182218,1.0,7.550900000000001,186,263,17.0,0.5,2.08,0.0,2.5,0.0,Midtown North,Greenpoint,40.754932,-73.984016,40.7305,-73.9515,19.883333333333333,0.3797602682313496,22,30,2,0
390992,1.0,0.6440000000000001,107,107,4.5,3.5,1.75,0.0,2.5,0.0,West Village,Morningside Heights,40.7347,-74.0048,40.81,-73.9625,4.1,0.15707317073170737,18,15,4,0
305502,3.0,8.694,137,7,18.5,3.0,0.0,0.0,2.5,0.0,East Village,Long Island City/Hunters Point,40.7265,-73.9815,40.74124696,-73.94262762,18.116666666666667,0.4798896044158234,1,58,4,0
3368560,1.0,2.5760000000000005,170,48,11.5,2.5,4.4,0.0,2.5,0.0,Little Italy/NoLiTa,East Williamsburg,40.722542,-73.9951515,40.708,-73.9399,17.566666666666666,0.14664136622390894,9,15,31,0
85272,1.0,4.524100000000001,246,239,10.5,0.5,0.0,0.0,2.5,0.0,Upper West Side North,East Harlem South,40.91394506,-73.84871493,40.795,-73.939,10.033333333333333,0.4509069767441861,21,12,1,0
2885289,1.0,15.3433,138,142,30.5,0.0,10.09,6.55,2.5,1.25,UN/Turtle Bay South,World Trade Center,40.74966,-73.96918,40.7118,-74.0131,33.68333333333333,0.45551608114794656,10,38,26,0
1182439,1.0,3.5420000000000007,163,239,13.5,3.5,3.55,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,19.466666666666665,0.1819520547945206,17,18,11,0
794919,1.0,0.966,263,141,4.5,3.0,0.0,0.0,2.5,0.0,Manhattan Valley,East Village,40.797045,-73.969725,40.7265,-73.9815,3.1166666666666667,0.3099465240641711,3,57,8,0
1016127,2.0,1.4973,163,237,7.0,0.0,1.54,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,8.45,0.17719526627218937,11,41,10,0
3203790,4.0,1.127,186,234,5.0,2.5,0.0,0.0,2.5,0.0,Lenox Hill East,UN/Turtle Bay South,40.7662,-73.9602,40.74966,-73.96918,4.733333333333333,0.23809859154929577,11,46,29,0
2864161,1.0,4.7978000000000005,246,246,11.5,0.5,5.0,0.0,2.5,0.0,Garment District,Central Harlem North,40.7544,-73.99185,40.7987,-73.9523,12.15,0.394880658436214,3,53,26,0
1321489,1.0,5.313,237,41,13.0,3.5,3.45,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,19.65,0.27038167938931296,19,24,12,0
195160,1.0,1.2880000000000003,141,162,5.5,0.0,0.0,0.0,2.5,0.0,Midtown North,East Chelsea,40.754932,-73.984016,40.742352,-74.00621,5.916666666666667,0.21769014084507046,7,26,3,0
127016,1.0,2.3667000000000002,141,236,8.5,0.0,2.36,0.0,2.5,0.0,Upper West Side North,Midtown South,40.91394506,-73.84871493,40.754932,-73.984016,11.116666666666667,0.21289655172413793,12,25,2,0
194090,1.0,2.0930000000000004,100,249,6.5,2.5,1.95,0.0,2.5,0.0,Midtown North,East Chelsea,40.754932,-73.984016,40.742352,-74.00621,5.716666666666667,0.3661224489795919,7,51,3,0
857877,1.0,10.867500000000001,48,244,21.5,0.0,0.0,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,17.05,0.6373900293255133,18,51,8,0
2211408,1.0,3.864,246,43,14.5,2.5,5.3,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,21.483333333333334,0.1798603568657874,11,15,20,0
2636745,1.0,2.1574000000000004,142,100,7.5,0.0,1.0,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,8.733333333333333,0.2470305343511451,8,28,24,0
789532,1.0,1.4651,148,4,7.5,0.5,2.26,0.0,2.5,0.0,Manhattan Valley,East Village,40.797045,-73.969725,40.7265,-73.9815,9.25,0.1583891891891892,1,52,8,0
3297506,1.0,21.735000000000003,138,48,39.5,0.0,15.0,6.55,2.5,1.25,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,31.516666666666666,0.689635113696457,13,36,30,0
3158649,1.0,2.415,79,90,8.0,3.0,2.36,0.0,2.5,0.0,Lenox Hill East,Meatpacking/West Village West,40.7662,-73.9602,40.741,-74.0076,9.35,0.25828877005347595,19,35,28,1
1392289,1.0,0.6762,163,161,6.5,0.0,0.0,0.0,2.5,0.0,Upper East Side South,Lower East Side,40.7736,-73.9566,40.715,-73.9843,8.366666666666667,0.0808207171314741,11,25,13,1
3360973,1.0,4.1216,144,170,13.0,0.0,3.26,0.0,2.5,0.0,Financial District South,Flatlands,40.7077,-74.0083,40.62114,-73.93528,17.733333333333334,0.23242105263157894,7,59,31,0
1635120,1.0,8.533,262,202,20.0,2.5,4.65,0.0,2.5,0.0,Penn Station/Madison Sq West,Gramercy,40.7498,-73.9917,40.7368,-73.9845,24.133333333333333,0.3535773480662983,11,23,15,0
990530,1.0,1.5617,230,186,5.0,0.5,2.2,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,3.5833333333333335,0.4358232558139535,2,23,10,0
1341995,1.0,7.9373000000000005,79,65,17.0,0.5,1.5,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,15.733333333333333,0.504489406779661,21,0,12,0
1031589,1.0,3.3810000000000002,163,238,11.5,2.5,2.95,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,14.433333333333334,0.23424942263279447,13,52,10,1
3135035,1.0,1.7710000000000004,151,239,7.5,2.5,2.7,0.0,2.5,0.0,Greenwich Village North,Meatpacking/West Village West,40.73211001,-73.99648007,40.741,-74.0076,8.566666666666666,0.20673151750972768,16,8,28,0
2648629,4.0,2.3667000000000002,107,161,11.5,0.0,2.96,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,16.716666666666665,0.14157726819541377,10,16,24,0
151464,1.0,3.703,236,238,23.0,3.5,1.0,0.0,2.5,0.0,Midtown North,Midtown South,40.754932,-73.984016,40.754932,-73.984016,41.06666666666667,0.09017045454545454,16,47,2,0
2480431,2.0,3.2683,230,249,12.5,0.0,3.0,0.0,2.5,0.0,Lower East Side,Bloomingdale,40.715,-73.9843,40.7989,-73.9698,17.65,0.18517280453257792,16,51,22,0
2818519,1.0,1.7710000000000004,48,162,10.0,3.5,3.55,0.0,2.5,0.0,Lenox Hill West,Ozone Park,40.7708,-73.9567,40.68012,-73.84736,15.133333333333333,0.11702643171806171,18,5,25,1
762035,1.0,31.717000000000002,132,238,52.0,3.75,0.0,6.55,2.5,1.25,Murray Hill,East Village,40.7479,-73.9757,40.7265,-73.9815,40.233333333333334,0.7883264291632146,19,49,7,0
2441469,2.0,28.8995,24,132,52.0,0.0,0.0,6.55,0.0,0.0,Yorkville East,JFK Airport,40.76955898,-73.9413803,40.63983,-73.77874,28.016666666666666,1.031511005353956,9,22,22,0
1949297,1.0,1.932,229,161,8.5,2.5,2.36,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,11.75,0.16442553191489362,8,41,18,0
3125162,1.0,1.932,138,138,6.5,1.25,0.0,0.0,0.0,1.25,Greenwich Village North,Financial District South,40.73211001,-73.99648007,40.7077,-74.0083,10.316666666666666,0.18726978998384491,14,58,28,0
1982103,1.0,2.2379,142,238,7.0,0.0,1.03,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,6.633333333333334,0.33737185929648233,13,9,18,0
2322641,1.0,4.6690000000000005,236,186,14.5,2.5,2.0,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,19.033333333333335,0.24530647985989493,9,56,21,0
1728702,1.0,3.22,50,90,10.0,2.5,1.5,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,11.816666666666666,0.2724964739069112,10,5,16,0
2062636,1.0,2.737,68,161,7.0,0.5,3.0,0.0,2.5,0.0,Sutton Place/Turtle Bay North,Upper East Side South,40.75801217,-73.96019998,40.7736,-73.9566,6.583333333333333,0.41574683544303803,5,38,19,0
2116406,1.0,1.61,237,161,7.5,0.0,3.0,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,9.533333333333333,0.1688811188811189,15,40,19,1
3290336,1.0,5.0393,170,231,14.0,0.0,4.33,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,17.15,0.29383673469387755,12,33,30,0
1975839,1.0,4.4919,239,164,17.0,0.0,4.06,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,26.433333333333334,0.16993316519546028,12,50,18,1
529833,1.0,0.9821000000000001,186,90,4.5,0.5,2.08,0.0,2.5,0.0,East Chelsea,Midtown North,40.742352,-74.00621,40.754932,-73.984016,4.45,0.22069662921348315,20,4,5,0
1328908,1.0,2.254,236,236,6.5,3.5,1.0,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,6.366666666666666,0.35403141361256546,19,15,12,0
2472703,1.0,1.7871000000000004,140,229,8.0,0.0,2.26,0.0,2.5,0.0,Yorkville East,Bloomingdale,40.76955898,-73.9413803,40.7989,-73.9698,9.85,0.18143147208121832,15,43,22,0
2124353,1.0,6.44,163,166,21.5,3.5,6.45,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,32.31666666666667,0.19927797833935018,16,12,19,1
2727289,1.0,8.855,48,166,18.5,3.0,4.45,0.0,2.5,0.0,Upper West Side South,Murray Hill,40.787,-73.9754,40.7479,-73.9757,16.316666666666666,0.5426966292134832,21,41,24,0
2258594,1.0,1.61,50,230,13.5,3.5,0.0,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,21.9,0.07351598173515983,17,12,20,1
375811,1.0,3.4132000000000002,142,263,10.0,1.0,2.86,0.0,2.5,0.0,West Village,Sunnyside,40.7347,-74.0048,40.7433,-73.9196,11.666666666666666,0.29256000000000004,17,47,4,0
1211352,1.0,2.898,237,75,8.0,3.0,2.35,0.0,2.5,0.0,Union Sq,Lincoln Square East,40.7359,-73.9911,40.7742,-73.9849,8.216666666666667,0.3526977687626775,21,0,11,0
1113682,1.0,3.6547,151,75,10.5,0.0,2.26,0.0,0.0,0.0,Times Sq/Theatre District,Penn Station/Madison Sq West,40.75888,-73.98482,40.7498,-73.9917,11.816666666666666,0.30928349788434417,7,21,11,0
3176444,1.0,5.3935,79,163,15.5,0.5,0.0,0.0,2.5,0.0,Lenox Hill East,Flatbush/Ditmas Park,40.7662,-73.9602,40.64031,-73.96183,21.916666666666668,0.2460912547528517,23,23,28,0
919720,1.0,14.5222,138,68,31.5,0.0,8.0,6.55,2.5,1.25,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,34.583333333333336,0.41991903614457826,12,42,9,0
1554128,1.0,10.8192,151,79,28.5,0.0,0.0,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,38.166666666666664,0.28347248908296946,16,13,14,0
53162,2.0,3.22,161,141,10.5,2.5,2.75,0.0,2.5,0.0,West Chelsea/Hudson Yards,East Harlem North,40.75341588,-74.00002199,40.795,-73.939,12.4,0.25967741935483873,15,6,1,0
426682,2.0,5.313,79,255,12.5,3.0,4.05,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,11.85,0.4483544303797468,1,44,5,0
243969,2.0,26.887,132,164,52.0,3.75,12.6,6.55,2.5,1.25,East Village,East Chelsea,40.7265,-73.9815,40.742352,-74.00621,56.3,0.47756660746003554,15,25,3,0
2661964,1.0,1.932,100,234,8.5,0.0,2.36,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,11.466666666666667,0.16848837209302325,12,36,24,0
2131533,1.0,4.8783,164,141,18.5,1.0,2.0,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,29.416666666666668,0.16583456090651558,17,10,19,1
1586698,1.0,1.6422,234,107,7.5,0.5,2.26,0.0,2.5,0.0,Greenwich Village South,TriBeCa/Civic Center,40.73211001,-73.99648007,40.71626,-74.01257993,9.633333333333333,0.17047058823529412,21,15,14,0
1198859,1.0,2.6565,113,246,7.5,1.0,2.36,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,8.166666666666666,0.3252857142857143,19,49,11,0
462984,1.0,0.6440000000000001,166,166,4.0,0.0,0.0,0.0,0.0,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,2.55,0.2525490196078432,12,14,5,0
1748210,1.0,10.980200000000002,143,87,26.5,0.0,5.96,0.0,2.5,0.0,LaGuardia Airport,Sutton Place/Turtle Bay North,40.77013003,-73.86703007,40.75801217,-73.96019998,31.416666666666668,0.34950238726790456,13,20,16,0
1883318,1.0,2.6726,262,75,8.0,1.0,1.7,0.0,2.5,0.0,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,8.783333333333333,0.304280834914611,16,46,17,1
3102675,1.0,2.3023000000000002,238,48,8.5,0.0,0.0,0.0,2.5,0.0,Greenwich Village North,Lincoln Square West,40.73211001,-73.99648007,40.77677997,-73.98296006,8.416666666666666,0.273540594059406,9,24,28,0
84532,1.0,3.3810000000000002,161,90,9.5,3.0,0.0,0.0,2.5,0.0,Upper West Side North,East Harlem South,40.91394506,-73.84871493,40.795,-73.939,11.9,0.28411764705882353,21,26,1,0
3085447,1.0,3.8479000000000005,230,137,11.0,0.5,3.7,0.0,2.5,0.0,Gramercy,Lincoln Square West,40.7368,-73.9845,40.77677997,-73.98296006,14.133333333333333,0.27225707547169814,0,16,28,0
902246,1.0,11.6081,231,229,26.0,0.0,5.86,0.0,2.5,0.0,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,25.516666666666666,0.45492227302416727,9,34,9,0
2339541,1.0,9.982000000000001,262,87,22.5,2.5,6.45,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,27.55,0.3623230490018149,12,49,21,0
990522,1.0,25.6473,132,89,43.5,0.5,8.96,0.0,0.0,1.25,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,25.7,0.9979494163424125,2,21,10,0
1703236,1.0,3.0751,239,41,8.0,0.5,1.77,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,7.65,0.4019738562091503,23,14,15,0
2358990,3.0,2.254,164,137,10.5,2.5,5.0,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,15.016666666666667,0.15009988901220864,15,42,21,0
1103099,1.0,16.0034,138,148,30.0,0.5,0.0,0.0,2.5,1.25,Times Sq/Theatre District,Penn Station/Madison Sq West,40.75888,-73.98482,40.7498,-73.9917,21.333333333333332,0.750159375,23,11,10,0
444210,1.0,1.1753,125,100,4.5,0.0,1.56,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,3.9166666666666665,0.3000765957446809,9,28,5,0
2172569,1.0,4.4114,249,13,11.5,0.5,1.0,0.0,2.5,0.0,JFK Airport,Greenwich Village North,40.63983,-73.77874,40.73211001,-73.99648007,12.4,0.35575806451612907,22,55,19,0
2767662,2.0,0.9016000000000002,263,75,6.5,0.0,1.96,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,8.5,0.10607058823529414,10,58,25,1
3412704,1.0,0.4669,239,142,4.5,1.0,0.0,0.0,2.5,0.0,Central Harlem,Manhattanville,40.8089,-73.9482,40.81694,-73.95583,3.816666666666667,0.12233187772925763,16,3,31,1
3219397,1.0,3.8157000000000005,142,75,10.5,0.0,2.07,0.0,2.5,0.0,Lenox Hill East,UN/Turtle Bay South,40.7662,-73.9602,40.74966,-73.96918,11.35,0.3361850220264318,14,35,29,0
411949,1.0,3.3005,234,50,9.5,0.5,2.66,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,11.116666666666667,0.2968965517241379,21,49,4,0
2689141,2.0,2.2218,48,68,8.5,1.0,0.0,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,10.533333333333333,0.21093037974683546,16,22,24,0
3458160,1.0,2.254,79,232,8.5,3.0,1.5,0.0,2.5,0.0,East Harlem South,LaGuardia Airport,40.795,-73.939,40.77013003,-73.86703007,10.633333333333333,0.21197492163009404,23,5,31,0
2144922,1.0,0.8211,249,158,5.0,1.0,1.0,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,4.933333333333334,0.16643918918918918,19,20,19,0
1780227,2.0,5.152000000000001,249,87,12.5,3.5,4.2,0.0,2.5,0.0,LaGuardia Airport,Yorkville East,40.77013003,-73.86703007,40.76955898,-73.9413803,12.4,0.41548387096774203,18,5,16,0
894607,1.0,5.313,166,163,15.0,2.5,2.5,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,19.783333333333335,0.2685593934288121,8,28,9,0
1918481,1.0,7.406,237,112,16.0,3.0,5.95,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,21.3,0.3476995305164319,21,46,17,0
1708791,1.0,5.0232,239,90,21.5,0.5,5.06,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,34.1,0.14730791788856304,18,13,17,1
1637400,1.0,3.4132000000000002,143,246,12.5,0.0,1.0,0.0,2.5,0.0,Penn Station/Madison Sq West,Gramercy,40.7498,-73.9917,40.7368,-73.9845,16.416666666666668,0.20791065989847715,12,48,15,0
2668419,1.0,2.6243,161,143,12.5,0.0,3.16,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,19.133333333333333,0.13715853658536584,13,26,24,0
2208403,1.0,2.0930000000000004,142,158,8.0,2.5,0.0,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,34.15,0.061288433382137644,10,13,20,0
776561,1.0,1.3846,236,262,6.5,0.5,0.0,0.0,2.5,0.0,Murray Hill,East Village,40.7479,-73.9757,40.7265,-73.9815,6.566666666666666,0.2108527918781726,21,56,7,0
622732,1.0,3.703,74,151,12.0,1.0,0.69,0.0,0.0,0.0,Clinton East,Union Sq,40.7638,-73.9918,40.7359,-73.9911,15.666666666666666,0.23636170212765958,16,45,6,0
1165090,1.0,5.5384,163,114,16.0,0.0,3.86,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,22.7,0.24398237885462556,15,6,11,0
1305308,1.0,5.4418,239,162,19.0,1.0,4.66,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,28.566666666666666,0.19049474912485415,17,9,12,0
360861,1.0,15.0696,140,138,29.5,0.0,9.84,6.55,2.5,0.0,West Village,Central Park,40.7347,-74.0048,40.76748004,-73.97069005,27.15,0.5550497237569061,15,47,4,0
153258,1.0,3.3810000000000002,107,237,8.5,3.5,2.55,0.0,2.5,0.0,Midtown North,Midtown South,40.754932,-73.984016,40.754932,-73.984016,8.016666666666667,0.4217463617463617,17,52,2,0
939999,2.0,1.5134,137,233,5.5,1.0,1.96,0.0,2.5,0.0,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,4.716666666666667,0.3208621908127209,16,59,9,0
441850,1.0,5.796,87,114,14.5,2.5,3.55,0.0,2.5,0.0,Midtown South,Upper West Side North,40.754932,-73.984016,40.91394506,-73.84871493,16.066666666666666,0.360746887966805,9,28,5,0
892638,1.0,1.1914,186,68,5.0,0.0,0.0,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,4.516666666666667,0.26377859778597784,7,30,9,0
3289009,2.0,33.2465,132,261,52.0,0.0,11.06,0.0,2.5,1.25,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,47.416666666666664,0.7011564147627416,12,9,30,0
2093566,1.0,0.32200000000000006,144,231,4.0,2.5,1.45,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,2.9833333333333334,0.10793296089385476,12,4,19,0
2379578,2.0,3.0912,68,137,12.0,0.0,0.0,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,17.7,0.17464406779661018,18,4,21,0
2031876,1.0,2.415,48,162,15.0,3.0,3.75,0.0,2.5,0.0,Sutton Place/Turtle Bay North,Upper East Side South,40.75801217,-73.96019998,40.7736,-73.9566,24.15,0.1,20,30,18,0
2006513,1.0,1.932,238,142,7.5,3.5,3.5,0.0,2.5,0.0,Meatpacking/West Village West,Upper East Side South,40.741,-74.0076,40.7736,-73.9566,9.1,0.2123076923076923,17,48,18,1
3405986,3.0,5.313,148,161,16.0,2.5,0.0,0.0,2.5,0.0,Central Harlem North,SoHo,40.7987,-73.9523,40.7252,-74.00415,23.533333333333335,0.22576487252124644,15,20,31,1
655035,2.0,6.7942,230,146,16.0,0.5,3.96,0.0,2.5,0.0,Clinton East,Union Sq,40.7638,-73.9918,40.7359,-73.9911,18.916666666666668,0.3591647577092511,21,46,6,0
